品牌名称,买家昵称,付款日期,订单状态,实付金额,邮费,省份,城市,购买数量,下单次数
SW,9_nancy7,2020/3/20 13:28,交易成功,34,0,山东省,济南市,2,2
SW,5小云62525,2020/3/20 13:31,交易成功,166,0,上海,上海市,1,1
SW,eyyy_trar,2020/3/20 13:32,交易成功,99,0,北京,北京市,1,1
SW,2若溪小妞8,2020/3/20 13:33,交易成功,198,0,湖北省,武汉市,1,1
SW,0huihui17_29,2020/3/20 13:33,交易成功,34,0,上海,上海市,2,2
SW,柠夏日檬,2020/3/20 13:34,交易成功,130,0,河南省,新乡市,1,2
SW,3路静9652750,2020/3/20 13:37,交易成功,163,0,重庆,重庆市,1,2
SW,osarahln,2020/3/20 13:37,交易成功,34,0,江西省,抚州市,2,2
SW,串熊门,2020/3/20 13:39,交易成功,120,0,湖北省,武汉市,5,2
SW,8ss的s8,2020/3/20 13:40,交易成功,139,0,广东省,汕头市,1,1
SW,e佐伊zoe,2020/3/20 13:44,交易成功,94,0,浙江省,宁波市,1,2
SW,9陈莉霞12,2020/3/20 13:45,交易成功,30,0,广东省,广州市,1,2
SW,a13503063015m,2020/3/20 13:47,交易成功,79,0,广东省,广州市,5,2
SW,0evan011,2020/3/20 13:49,交易成功,60,0,广东省,深圳市,2,2
SW,拉芋,2020/3/20 13:49,交易成功,121,0,浙江省,杭州市,1,2
SW,4w5034963,2020/3/20 13:50,交易成功,141,0,浙江省,杭州市,1,4
SW,示黑屏的器,2020/3/20 13:51,交易成功,157,0,辽宁省,大连市,1,1
SW,1pyhcheris0,2020/3/20 13:54,交易成功,120,0,陕西省,西安市,1,1
SW,wvivieu,2020/3/20 13:59,交易成功,94,0,上海,上海市,1,1
SW,iforp,2020/3/20 14:02,交易成功,222,0,重庆,重庆市,1,1
SW,大二哥,2020/3/20 14:05,交易成功,94,0,陕西省,西安市,1,2
SW,1tb4880031_22,2020/3/20 14:05,交易成功,235,0,黑龙江省,鹤岗市,1,2
SW,3娃娃2,2020/3/20 14:11,交易成功,109,0,广东省,广州市,1,2
SW,2tangqi07,2020/3/20 14:14,交易成功,263,0,江苏省,苏州市,1,2
SW,xmyxyy,2020/3/20 14:14,交易成功,190,0,江苏省,常州市,1,2
SW,0陈辰的春天28,2020/3/20 14:16,交易成功,139,0,山东省,青岛市,1,1
SW,7tb101259,2020/3/20 14:17,交易成功,200,0,上海,上海市,1,1
SW,9engineleun1,2020/3/20 14:22,交易成功,179,0,广东省,广州市,1,2
SW,1woaibaobao1,2020/3/20 14:23,交易成功,249,0,湖南省,衡阳市,1,1
SW,nqjlane,2020/3/20 14:26,交易成功,94,0,江苏省,苏州市,1,1
SW,暖天堂阳暖,2020/3/20 14:29,交易成功,202,0,广东省,深圳市,4,1
SW,0lyy1981_25,2020/3/20 14:31,交易成功,264,0,江苏省,苏州市,1,2
SW,0lyy1981_25,2020/3/20 14:33,交易成功,122,0,江苏省,苏州市,1,1
SW,9engineleun1,2020/3/20 14:36,交易成功,212,0,广东省,广州市,1,1
SW,6qulanrui3622,2020/3/20 14:36,交易成功,139,0,北京,北京市,1,1
SW,星小柯星,2020/3/20 14:39,交易成功,177,0,江西省,九江市,1,1
SW,8muzizi15,2020/3/20 14:42,交易成功,214,0,广西壮族自治区,桂林市,1,1
SW,1hsz35,2020/3/20 14:43,交易成功,182,0,浙江省,金华市,1,1
SW,3dongtiandexu6,2020/3/20 14:45,交易成功,186,0,山东省,济南市,1,1
SW,9ruanaiwe9,2020/3/20 14:45,交易成功,263,0,湖北省,武汉市,1,1
SW,arachelsg,2020/3/20 14:52,交易成功,179,0,上海,上海市,1,1
SW,毛yvonn毛,2020/3/20 15:01,交易成功,94,0,安徽省,滁州市,1,1
SW,r3lk,2020/3/20 15:07,交易成功,30,0,广东省,广州市,1,4
SW,xshelleym,2020/3/20 15:12,交易成功,46,0,上海,上海市,2,1
SW,王爱你的子,2020/3/20 15:14,交易成功,200,0,江苏省,南京市,1,2
SW,宁阁,2020/3/20 15:14,交易成功,34,0,河北省,邯郸市,2,1
SW,1liangguyue198702,2020/3/20 15:16,交易成功,94,0,黑龙江省,鹤岗市,1,1
SW,9engineleun1,2020/3/20 15:27,交易成功,119,0,广东省,广州市,1,3
SW,1chrisxing04,2020/3/20 15:27,交易成功,34,0,上海,上海市,2,1
SW,8伊伊9,2020/3/20 15:27,交易成功,34,0,江西省,上饶市,2,3
SW,1肉肉淘4,2020/3/20 15:28,交易成功,49,0,上海,上海市,3,1
SW,l纳m,2020/3/20 15:31,交易成功,30,0,广东省,深圳市,1,2
SW,2野蔓逆光今夏4261,2020/3/20 15:32,交易成功,135,0,辽宁省,大连市,1,1
SW,8salangane88,2020/3/20 15:37,交易成功,34,0,江苏省,无锡市,2,2
SW,之以明,2020/3/20 15:37,交易成功,175,0,广东省,深圳市,1,1
SW,4猪宝宝_37,2020/3/20 15:37,交易成功,94,0,河南省,郑州市,1,1
SW,0heatheat_28,2020/3/20 15:38,交易成功,215,0,河北省,保定市,1,2
SW,4啊啊4,2020/3/20 15:43,交易成功,48,0,安徽省,蚌埠市,3,1
SW,8a3579391,2020/3/20 15:44,交易成功,94,0,江西省,景德镇市,1,1
SW,9engineleun1,2020/3/20 15:49,交易成功,113,0,广东省,广州市,1,2
SW,mcinno,2020/3/20 15:53,交易成功,94,0,辽宁省,大连市,1,1
SW,子发条o,2020/3/20 16:00,交易成功,219,0,江苏省,扬州市,1,0
SW,棒雅雅糖,2020/3/20 16:01,交易成功,132,0,甘肃省,兰州市,1,1
SW,明静悟,2020/3/20 16:03,交易成功,94,0,江苏省,苏州市,1,1
SW,棒雅雅糖,2020/3/20 16:04,交易成功,241,0,甘肃省,兰州市,1,3
SW,0zl1123_25,2020/3/20 16:09,交易成功,139,0,江苏省,苏州市,1,1
SW,茉喵喵莉,2020/3/20 16:09,交易成功,94,0,上海,上海市,1,1
SW,8wwdh33,2020/3/20 16:12,交易成功,243,0,江苏省,盐城市,1,1
SW,y97zheni,2020/3/20 16:14,交易成功,171,0,湖南省,长沙市,1,2
SW,oka白,2020/3/20 16:18,交易成功,32,0,上海,上海市,2,2
SW,1tb798608_21,2020/3/20 16:21,交易成功,94,0,江苏省,淮安市,1,2
SW,etinafeder,2020/3/20 16:21,交易成功,32,0,上海,上海市,2,1
SW,4刘佳1986,2020/3/20 16:27,交易成功,186,0,辽宁省,沈阳市,1,1
SW,屁simon屁,2020/3/20 16:29,交易成功,123,0,湖南省,娄底市,3,1
SW,2lengdie2,2020/3/20 16:30,交易成功,132,0,江苏省,盐城市,1,2
SW,熊薇妮5,2020/3/20 16:47,交易成功,160,0,辽宁省,鞍山市,1,2
SW,2萱199203,2020/3/20 17:01,交易成功,175,0,浙江省,嘉兴市,1,2
SW,6l8190485,2020/3/20 17:02,交易成功,123,0,新疆维吾尔自治区,,1,1
SW,6tb_83808,2020/3/20 17:08,交易成功,159,0,上海,上海市,2,2
SW,肥lucy啦,2020/3/20 17:15,交易成功,111,0,北京,北京市,2,2
SW,1小米201,2020/3/20 17:24,交易成功,120,0,贵州省,贵阳市,1,3
SW,c臭明,2020/3/20 17:28,交易成功,94,0,新疆维吾尔自治区,喀什地区,1,3
SW,启束野,2020/3/20 17:30,交易成功,174,0,江苏省,无锡市,1,1
SW,8shenli1108,2020/3/20 17:31,交易成功,34,0,江苏省,盐城市,2,1
SW,zyoumingyai,2020/3/20 17:38,交易成功,222,0,北京,北京市,1,1
SW,1mandyzhong6,2020/3/20 17:38,交易成功,94,0,上海,上海市,1,2
SW,虫紫虫,2020/3/20 17:39,交易成功,94,0,湖南省,长沙市,1,1
SW,gshengluxia7,2020/3/20 17:45,交易成功,181,0,北京,北京市,1,1
SW,猬我是小呀,2020/3/20 17:47,交易成功,235,0,江苏省,盐城市,1,1
SW,0ed6243860,2020/3/20 17:53,交易成功,126,0,上海,上海市,1,2
SW,2mxj192,2020/3/20 18:11,交易成功,139,0,浙江省,台州市,1,1
SW,a_huangsn,2020/3/20 18:12,交易成功,30,0,湖北省,武汉市,1,2
SW,8十二月的小绵8,2020/3/20 18:13,交易成功,106,0,河北省,石家庄市,1,1
SW,a_huangsn,2020/3/20 18:16,交易成功,164,0,湖北省,武汉市,1,2
SW,王灰子,2020/3/20 18:16,交易成功,34,0,安徽省,合肥市,2,2
SW,eyucieryei,2020/3/20 18:21,交易成功,34,0,北京,北京市,2,1
SW,0xiaodiandian_28,2020/3/20 18:22,交易成功,224,0,天津,天津市,1,1
SW,omim1,2020/3/20 18:42,交易成功,123,0,广东省,汕头市,1,2
SW,1小太子0,2020/3/20 18:42,交易成功,32,0,江苏省,无锡市,2,2
SW,2丁小雨8208,2020/3/20 18:43,交易成功,94,0,江苏省,南京市,1,2
SW,小洋,2020/3/20 18:46,交易成功,217,0,北京,北京市,1,2
SW,代小yu悉购,2020/3/20 18:47,交易成功,116,0,湖北省,宜昌市,2,1
SW,1何林888,2020/3/20 18:51,交易成功,85,0,上海,上海市,6,2
SW,naiyangzhg,2020/3/20 18:53,交易成功,30,0,山东省,烟台市,1,2
SW,是旧时光好,2020/3/20 19:18,交易成功,94,0,江苏省,无锡市,1,2
SW,0yuanyuejin1,2020/3/20 19:18,交易成功,232,0,上海,上海市,1,2
SW,7姜骁7,2020/3/20 19:25,交易成功,184,0,辽宁省,沈阳市,1,2
SW,0释仔chan16,2020/3/20 19:32,交易成功,79,0,广东省,广州市,1,2
SW,3christine26,2020/3/20 19:34,交易成功,110,0,江苏省,南京市,1,2
SW,n雨ra婷,2020/3/20 19:38,交易成功,80,0,上海,上海市,5,4
SW,2小确幸01,2020/3/20 19:40,交易成功,94,0,浙江省,宁波市,1,1
SW,2yours81,2020/3/20 19:41,交易成功,34,0,北京,北京市,2,1
SW,拉芋,2020/3/20 19:41,交易成功,243,0,浙江省,杭州市,1,2
SW,1zhaona2001,2020/3/20 19:43,交易成功,243,0,黑龙江省,哈尔滨市,1,1
SW,k李b,2020/3/20 20:05,交易成功,127,0,广东省,广州市,1,3
SW,潘传静,2020/3/20 20:06,交易成功,255,0,江苏省,连云港市,1,3
SW,1君197006,2020/3/20 20:08,交易成功,174,0,浙江省,绍兴市,1,2
SW,8橘子女8,2020/3/20 20:12,交易成功,34,0,天津,天津市,2,1
SW,3小米晨10,2020/3/20 20:22,交易成功,213,0,江苏省,徐州市,1,1
SW,1北螟12,2020/3/20 20:24,交易成功,134,0,河南省,焦作市,1,2
SW,1lovemelody199012,2020/3/20 20:25,交易成功,47,0,吉林省,长春市,2,2
SW,3chengongwen06,2020/3/20 20:26,交易成功,111,0,上海,上海市,2,1
SW,2suyi1,2020/3/20 20:29,交易成功,140,0,广东省,深圳市,2,2
SW,小培,2020/3/20 20:30,交易成功,227,0,上海,上海市,1,0
SW,cflygalacta,2020/3/20 20:31,交易成功,49,0,辽宁省,大连市,1,3
SW,9贾臣植11,2020/3/20 20:35,交易成功,49,0,黑龙江省,哈尔滨市,3,1
SW,9engineleun1,2020/3/20 20:40,交易成功,94,0,广东省,广州市,1,1
SW,0紫气东来04,2020/3/20 20:41,交易成功,34,0,内蒙古自治区,锡林郭勒盟,2,1
SW,就再不死,2020/3/20 20:43,交易成功,30,0,湖南省,衡阳市,1,2
SW,6duanlei55,2020/3/20 20:46,交易成功,34,0,内蒙古自治区,包头市,2,2
SW,娃水娃,2020/3/20 20:47,交易成功,94,0,上海,上海市,1,1
SW,l唐轩紫h,2020/3/20 20:48,交易成功,116,0,四川省,资阳市,1,2
SW,汐月,2020/3/20 20:48,交易成功,94,0,吉林省,长春市,1,0
SW,美穿校服的我们样子好,2020/3/20 20:52,交易成功,204,0,浙江省,台州市,1,2
SW,9自然小8,2020/3/20 20:53,交易成功,34,0,北京,北京市,2,2
SW,6panchen15,2020/3/20 20:56,交易成功,221,0,四川省,达州市,1,2
SW,1fyxx_22,2020/3/20 21:01,交易成功,262,0,陕西省,西安市,1,2
SW,2weekly7,2020/3/20 21:03,交易成功,30,0,上海,上海市,1,2
SW,9engineleun1,2020/3/20 21:03,交易成功,152,0,广东省,广州市,1,2
SW,picewinp,2020/3/20 21:07,交易成功,99,0,湖北省,武汉市,1,1
SW,狐雪2,2020/3/20 21:10,交易成功,94,0,江苏省,南京市,1,2
SW,rzqsumm0,2020/3/20 21:16,交易成功,34,0,上海,上海市,2,2
SW,xx轮x,2020/3/20 21:19,交易成功,144,0,浙江省,杭州市,1,3
SW,tfigokiy,2020/3/20 21:29,交易成功,94,0,重庆,重庆市,1,1
SW,2朱建0,2020/3/20 21:30,交易成功,30,0,山西省,太原市,2,1
SW,1jinhui16,2020/3/20 21:34,交易成功,30,0,北京,北京市,1,1
SW,家我叫精,2020/3/20 21:37,交易成功,145,0,上海,上海市,1,2
SW,3可爱的鱼头0,2020/3/20 21:39,交易成功,30,0,浙江省,金华市,1,2
SW,cthelittleo,2020/3/20 21:45,交易成功,131,0,湖北省,荆门市,1,1
SW,nchatelae,2020/3/20 21:49,交易成功,250,0,天津,天津市,2,2
SW,小hy西花,2020/3/20 21:50,交易成功,32,0,江苏省,徐州市,2,1
SW,0胡琳16,2020/3/20 21:51,交易成功,123,0,四川省,成都市,1,3
SW,艳苏玲,2020/3/20 21:52,交易成功,198,0,黑龙江省,哈尔滨市,1,2
SW,思教昱,2020/3/20 21:58,交易成功,94,0,黑龙江省,大庆市,1,2
SW,0my7915,2020/3/20 22:00,交易成功,119,0,甘肃省,兰州市,2,1
SW,xjin_p_tq,2020/3/20 22:01,交易成功,34,0,江苏省,无锡市,2,2
SW,b轩b,2020/3/20 22:07,交易成功,94,0,上海,上海市,1,1
SW,ifayewongf菲,2020/3/20 22:09,交易成功,94,0,北京,北京市,1,1
SW,ojkt,2020/3/20 22:12,交易成功,94,0,上海,上海市,1,2
SW,小盛阿盛阿盛,2020/3/20 22:13,交易成功,34,0,北京,北京市,2,3
SW,5不落的太阳1225648426,2020/3/20 22:13,交易成功,229,0,吉林省,长春市,1,1
SW,ojkt,2020/3/20 22:15,交易成功,94,0,上海,上海市,1,1
SW,echanszeyt,2020/3/20 22:19,交易成功,147,0,广东省,广州市,1,2
SW,1tb1719981_21,2020/3/20 22:19,交易成功,34,0,江苏省,苏州市,2,1
SW,0younuo0,2020/3/20 22:20,交易成功,94,0,上海,上海市,1,3
SW,丫爱笑的目丫,2020/3/20 22:21,交易成功,259,0,上海,上海市,1,2
SW,0carena02,2020/3/20 22:22,交易成功,177,0,上海,上海市,1,3
SW,jlyzs,2020/3/20 22:26,交易成功,202,0,贵州省,毕节市,1,2
SW,1lucciola11,2020/3/20 22:28,交易成功,94,0,广西壮族自治区,桂林市,1,1
SW,echanszeyt,2020/3/20 22:30,交易成功,165,0,广东省,广州市,1,1
SW,7熊猫小飞侠7,2020/3/20 22:32,交易成功,183,0,吉林省,长春市,2,2
SW,知风己,2020/3/20 22:33,交易成功,155,0,内蒙古自治区,呼伦贝尔市,1,2
SW,执白羊座的狂,2020/3/20 22:37,交易成功,99,0,江西省,赣州市,1,2
SW,拉安轩,2020/3/20 22:38,交易成功,264,0,安徽省,宿州市,1,2
SW,和豆,2020/3/20 22:45,交易成功,34,0,上海,上海市,2,2
SW,1ljl200913,2020/3/20 22:49,交易成功,108,0,湖南省,长沙市,1,2
SW,1schon15,2020/3/20 22:53,交易成功,130,0,上海,上海市,1,2
SW,7我若为王75,2020/3/20 22:58,交易成功,94,0,上海,上海市,1,1
SW,冷馋智,2020/3/20 22:59,交易成功,32,0,北京,北京市,2,2
SW,akkln,2020/3/20 23:00,交易成功,205,0,黑龙江省,大庆市,1,2
SW,1yc187911758,2020/3/20 23:02,交易成功,32,0,陕西省,咸阳市,2,1
SW,到安心你,2020/3/20 23:10,交易成功,137,0,湖南省,长沙市,1,2
SW,9我是梦想家33,2020/3/20 23:19,交易成功,149,0,浙江省,杭州市,1,1
SW,葱葱葱不葱,2020/3/20 23:27,交易成功,240,0,广东省,惠州市,1,3
SW,2babytingting59,2020/3/20 23:29,交易成功,49,0,四川省,成都市,1,2
SW,2tb37753,2020/3/20 23:39,交易成功,51,0,广东省,潮州市,3,1
SW,千万寻,2020/3/20 23:39,交易成功,136,0,浙江省,金华市,3,1
SW,暮娃色,2020/3/20 23:41,交易成功,124,0,上海,上海市,1,2
SW,向林陽,2020/3/20 23:41,交易成功,200,0,新疆维吾尔自治区,喀什地区,1,1
SW,1ldld24,2020/3/21 0:00,交易成功,94,0,福建省,南平市,1,1
SW,小麻怪,2020/3/21 0:02,交易成功,114,0,辽宁省,大连市,1,2
SW,obuddy_mn,2020/3/21 0:03,交易成功,34,0,北京,北京市,2,2
SW,1不倒翁33,2020/3/21 0:11,交易成功,30,0,云南省,昆明市,1,1
SW,8何小9,2020/3/21 0:17,交易成功,174,0,四川省,成都市,2,2
SW,9陈晓静16,2020/3/21 0:43,交易成功,34,0,贵州省,黔南布依族苗族自治州,2,2
SW,0宝贝6度,2020/3/21 0:50,交易成功,99,0,浙江省,杭州市,1,3
SW,khalaki,2020/3/21 1:16,交易成功,196,0,湖南省,益阳市,1,2
SW,ntaxueyourc,2020/3/21 1:18,交易成功,149,0,北京,北京市,1,2
SW,2how2,2020/3/21 1:18,交易成功,89,0,广东省,广州市,3,1
SW,1shufei18,2020/3/21 1:19,交易成功,188,0,浙江省,杭州市,1,1
SW,ucc_te,2020/3/21 1:23,交易成功,94,0,上海,上海市,1,1
SW,嗷笨笨猪跑,2020/3/21 1:32,交易成功,94,0,河南省,郑州市,1,1
SW,ilnqueee,2020/3/21 1:50,交易成功,206,0,江西省,南昌市,1,1
SW,1stevenpan10,2020/3/21 2:04,交易成功,89,0,广东省,深圳市,4,2
SW,bllbobollbo,2020/3/21 2:16,交易成功,34,0,陕西省,榆林市,2,1
SW,ycan滨,2020/3/21 2:26,交易成功,111,0,江苏省,南京市,2,2
SW,nfyfywg,2020/3/21 2:45,交易成功,30,0,广东省,广州市,1,2
SW,8我是小芝5,2020/3/21 3:14,交易成功,99,0,上海,上海市,1,1
SW,9dandanba9,2020/3/21 4:26,交易成功,44,0,上海,上海市,2,2
SW,烟夏沫d花,2020/3/21 6:24,交易成功,80,0,湖南省,怀化市,5,1
SW,2我要代表月亮消灭8,2020/3/21 6:27,交易成功,163,0,江苏省,无锡市,1,1
SW,表糖情,2020/3/21 6:27,交易成功,177,0,山东省,济南市,1,0
SW,ypinocchia,2020/3/21 6:55,交易成功,49,0,福建省,厦门市,1,1
SW,小偶花,2020/3/21 7:05,交易成功,49,0,重庆,重庆市,3,2
SW,8盛夏的风91,2020/3/21 7:13,交易成功,139,0,陕西省,西安市,1,2
SW,6zqdq6,2020/3/21 7:32,交易成功,245,0,山东省,济南市,1,2
SW,7fang104,2020/3/21 7:39,交易成功,51,0,上海,上海市,3,3
SW,雪孩,2020/3/21 7:51,交易成功,128,0,安徽省,淮南市,1,1
SW,gwinterwad,2020/3/21 7:56,交易成功,50,0,北京,北京市,4,0
SW,咪mm咪,2020/3/21 8:00,交易成功,184,0,江苏省,无锡市,1,1
SW,刚1214喜爱5,2020/3/21 8:02,交易成功,199,0,江苏省,常州市,1,1
SW,u夏葵n,2020/3/21 8:23,交易成功,235,0,重庆,重庆市,1,2
SW,0t_1498632213613_02,2020/3/21 8:25,交易成功,143,0,重庆,重庆市,1,2
SW,1梁枫23,2020/3/21 8:41,交易成功,140,0,山西省,太原市,1,2
SW,n卡哇伊n,2020/3/21 8:42,交易成功,210,0,上海,上海市,1,1
SW,1wazsq1,2020/3/21 8:44,交易成功,94,0,浙江省,杭州市,1,2
SW,2多多听话3,2020/3/21 8:58,交易成功,148,0,河南省,郑州市,1,1
SW,命我想阿,2020/3/21 9:08,交易成功,193,0,江苏省,盐城市,1,1
SW,爱乔哭,2020/3/21 9:09,交易成功,30,0,山东省,济南市,1,2
SW,3yang7943706,2020/3/21 9:10,交易成功,171,0,山东省,烟台市,1,2
SW,2qian8403,2020/3/21 9:12,交易成功,30,0,宁夏回族自治区,银川市,1,1
SW,dfairywo2,2020/3/21 9:14,交易成功,108,0,上海,上海市,1,2
SW,inana_ai_muc,2020/3/21 9:15,交易成功,32,0,四川省,成都市,2,1
SW,zxiaoruirur,2020/3/21 9:22,交易成功,141,0,辽宁省,辽阳市,1,1
SW,ycan滨,2020/3/21 9:26,交易成功,123,0,江苏省,南京市,3,2
SW,1saralee0,2020/3/21 9:32,交易成功,172,0,北京,北京市,1,2
SW,7zhaoviolet686,2020/3/21 9:32,交易成功,119,0,北京,北京市,2,2
SW,7天黑请闭眼127,2020/3/21 9:42,交易成功,179,0,北京,北京市,1,2
SW,晶小星星5晶,2020/3/21 9:50,交易成功,194,0,浙江省,杭州市,1,2
SW,nzuijiazixg,2020/3/21 9:56,交易成功,94,0,山东省,济南市,1,3
SW,栢轻韵,2020/3/21 9:59,交易成功,138,0,浙江省,台州市,1,2
SW,uangelsucuii,2020/3/21 10:07,交易成功,256,0,河南省,郑州市,1,1
SW,栢轻韵,2020/3/21 10:07,交易成功,108,0,浙江省,台州市,1,3
SW,lcor斯,2020/3/21 10:10,交易成功,94,0,江西省,南昌市,1,2
SW,闲庭,2020/3/21 10:12,交易成功,262,0,重庆,重庆市,1,2
SW,thell_o_mo,2020/3/21 10:15,交易成功,34,0,北京,北京市,2,2
SW,1指尖舞蹈6,2020/3/21 10:18,交易成功,136,0,陕西省,宝鸡市,3,2
SW,巧玲,2020/3/21 10:27,交易成功,148,0,江苏省,镇江市,1,3
SW,毛lzm_虫,2020/3/21 10:31,交易成功,214,0,北京,北京市,6,2
SW,企emily南极以外的鹅,2020/3/21 10:32,交易成功,32,0,湖北省,武汉市,2,1
SW,企emily南极以外的鹅,2020/3/21 10:36,交易成功,207,0,湖北省,武汉市,1,1
SW,1sunday_1,2020/3/21 10:43,交易成功,49,0,上海,上海市,1,1
SW,9wangyu84,2020/3/21 10:44,交易成功,94,0,陕西省,宝鸡市,1,2
SW,8llq82,2020/3/21 10:49,交易成功,46,0,江西省,鹰潭市,1,1
SW,3小3,2020/3/21 10:51,交易成功,49,0,江苏省,镇江市,1,2
SW,倾心,2020/3/21 10:56,交易成功,178,0,江苏省,南通市,1,1
SW,3nicolezhu0,2020/3/21 10:58,交易成功,64,0,四川省,成都市,3,1
SW,倾心,2020/3/21 11:00,交易成功,123,0,江苏省,南通市,1,2
SW,2ea00,2020/3/21 11:02,交易成功,234,10,辽宁省,丹东市,1,2
SW,msexyhg,2020/3/21 11:05,交易成功,113,0,北京,北京市,1,2
SW,0xun02,2020/3/21 11:05,交易成功,34,0,江苏省,苏州市,2,1
SW,1cindymother27,2020/3/21 11:15,交易成功,94,0,上海,上海市,1,1
SW,月心明,2020/3/21 11:16,交易成功,34,0,湖北省,仙桃市,2,3
SW,1queenie2,2020/3/21 11:17,交易成功,33,0,贵州省,贵阳市,2,1
SW,3joc0,2020/3/21 11:19,交易成功,177,0,江苏省,南京市,1,2
SW,1圈圈圈圈14,2020/3/21 11:22,交易成功,250,0,上海,上海市,1,1
SW,1芝芝15,2020/3/21 11:22,交易成功,166,0,上海,上海市,7,1
SW,qwbjl,2020/3/21 11:24,交易成功,229,0,上海,上海市,1,1
SW,公霄霄的主,2020/3/21 11:38,交易成功,49,0,北京,北京市,1,2
SW,2毛晓丹5840,2020/3/21 11:40,交易成功,238,0,湖北省,武汉市,1,1
SW,静喵静,2020/3/21 11:41,交易成功,192,0,湖南省,长沙市,1,1
SW,nhang7788chg,2020/3/21 11:43,交易成功,220,0,浙江省,杭州市,1,2
SW,a芊金baoo,2020/3/21 11:43,交易成功,94,0,安徽省,合肥市,1,2
SW,2gypgju20,2020/3/21 11:44,交易成功,111,0,贵州省,贵阳市,2,2
SW,nzjkg,2020/3/21 11:45,交易成功,30,0,上海,上海市,1,2
SW,1tb7871508_22,2020/3/21 11:49,交易成功,253,0,浙江省,温州市,1,1
SW,7黎明黑暗86,2020/3/21 11:50,交易成功,99,0,安徽省,合肥市,1,1
SW,1dxh5310521,2020/3/21 11:52,交易成功,79,0,广东省,珠海市,1,1
SW,2flyaway113,2020/3/21 11:55,交易成功,48,0,北京,北京市,2,2
SW,爸老云家的爸,2020/3/21 11:58,交易成功,94,0,海南省,保亭黎族苗族自治县,1,3
SW,crubyz,2020/3/21 12:03,交易成功,94,0,河南省,开封市,1,2
SW,6tb_21691,2020/3/21 12:05,交易成功,188,0,天津,天津市,1,2
SW,1anja07,2020/3/21 12:16,交易成功,94,0,安徽省,合肥市,1,3
SW,柳跫絮,2020/3/21 12:17,交易成功,32,0,上海,上海市,2,3
SW,7黎明黑暗86,2020/3/21 12:18,交易成功,94,0,安徽省,合肥市,1,2
SW,章烟水台,2020/3/21 12:26,交易成功,173,0,江苏省,南通市,1,1
SW,0yannic0,2020/3/21 12:35,交易成功,173,0,江苏省,南京市,1,2
SW,1faya0,2020/3/21 12:35,交易成功,221,0,北京,北京市,1,1
SW,unaomi_n,2020/3/21 12:39,交易成功,173,0,上海,上海市,3,2
