order_id,user_id,price,platform,payment_provider,create_time,pay_time
29792,73303279,248,android,wxpay,2019/11/11 20:39,2019/11/11 20:40
29794,84790728,25,ios,applepay,2019/11/11 20:41,2020/4/1 12:04
29795,109073955,248,android,alipay,2019/11/11 20:42,2019/11/11 20:43
29796,118172476,25,android,alipay,2019/11/11 20:46,2019/11/11 20:47
29799,62397974,248,ios,applepay,2019/11/11 21:01,2020/4/1 12:04
29800,73845075,248,android,wxpay,2019/11/11 21:03,2019/11/11 21:04
29801,14973607,25,ios,applepay,2019/11/11 21:06,2020/4/1 12:04
29802,89540527,25,android,wxpay,2019/11/11 21:08,2019/11/11 21:09
29803,118082889,248,ios,applepay,2019/11/10 22:15,2019/11/11 21:09
29804,48429814,248,android,wxpay,2020/6/13 17:42,2020/6/13 17:43
29809,117537816,248,ios,applepay,2019/11/11 21:29,2020/4/1 12:04
29810,97489499,68,ios,applepay,2019/11/11 21:29,2020/4/1 12:04
29819,118203993,68,ios,applepay,2019/11/11 21:59,2020/4/1 12:04
29821,47603755,248,ios,applepay,2019/11/11 22:04,2020/4/1 12:04
29826,64040700,248,ios,applepay,2019/11/11 22:13,2020/4/1 12:04
29833,97364475,248,ios,applepay,2019/11/11 22:29,2020/4/1 12:04
29834,98217038,25,ios,applepay,2019/11/11 22:29,2020/4/1 12:04
29835,116725459,248,ios,applepay,2019/11/11 22:34,2020/4/1 12:04
29839,105592536,25,android,wxpay,2019/11/11 22:57,2019/11/11 22:58
29840,58798761,248,ios,applepay,2019/11/11 23:01,2020/4/1 12:04
29842,118213615,248,android,wxpay,2019/11/11 23:09,2019/11/11 23:10
29849,28603905,68,ios,applepay,2019/11/11 23:23,2020/4/1 12:04
29852,118215732,248,ios,applepay,2019/11/11 23:34,2020/4/1 12:04
29853,105941747,25,android,wxpay,2019/11/11 23:34,2019/11/11 23:35
29855,117409227,68,android,alipay,2019/11/11 23:36,2019/11/11 23:37
29856,78030415,25,ios,applepay,2020/1/16 7:58,2020/4/1 12:05
29859,61428048,248,android,alipay,2019/11/11 23:41,2019/11/11 23:42
29863,108569960,248,ios,applepay,2019/11/11 23:44,2020/4/1 12:04
29864,118186698,248,android,alipay,2019/11/11 23:48,2019/11/11 23:49
29865,118176860,248,android,alipay,2019/11/11 23:48,2019/11/11 23:49
29868,11224264,25,ios,applepay,2019/12/12 8:55,2020/4/1 12:05
29869,75360088,248,ios,applepay,2019/11/12 0:00,2020/4/1 12:04
29870,118142156,25,ios,applepay,2020/1/18 11:31,2020/4/1 12:05
29872,73493306,68,ios,applepay,2019/11/12 0:11,2020/4/1 12:04
29873,116014007,248,ios,applepay,2019/11/12 0:20,2020/4/1 12:04
29874,118215971,248,android,alipay,2019/11/12 0:31,2019/11/12 0:32
29876,88885124,25,android,alipay,2019/11/12 2:08,2019/11/12 2:09
29879,98664306,248,ios,applepay,2019/11/12 3:16,2020/4/1 12:04
29880,14410776,25,android,wxpay,2019/11/12 3:57,2019/11/12 3:58
29884,52974033,248,ios,applepay,2019/11/12 5:50,2020/4/1 12:04
29886,118219532,25,ios,applepay,2019/11/12 6:16,2020/4/1 12:04
29889,88825303,248,android,wxpay,2020/3/2 19:48,2020/3/2 19:49
29891,117974370,248,ios,applepay,2019/11/12 6:49,2020/4/1 12:04
29893,106865400,248,ios,applepay,2019/11/12 6:54,2020/4/1 12:04
29896,112995550,248,ios,applepay,2019/11/12 7:00,2020/4/1 12:04
29906,59367891,248,ios,applepay,2019/11/12 7:18,2020/4/1 12:04
29907,71284946,248,android,wxpay,2019/11/12 7:34,2019/11/12 7:35
29908,85706875,68,android,wxpay,2019/12/10 21:04,2019/12/10 21:05
29909,75722002,248,android,wxpay,2019/11/12 8:00,2019/11/12 8:01
29913,99934145,248,android,alipay,2019/11/12 8:12,2019/11/12 8:13
29916,78531376,248,android,wxpay,2019/11/12 8:22,2019/11/12 8:24
29917,89373465,25,ios,applepay,2019/11/12 8:26,2020/4/1 12:04
29918,52603856,25,android,alipay,2019/11/12 8:28,2019/11/12 8:29
29920,65743277,248,ios,applepay,2020/1/4 12:42,2020/4/1 12:05
29923,118134429,248,ios,applepay,2019/11/12 9:02,2020/4/1 12:04
29926,74795910,248,ios,applepay,2019/11/12 9:12,2020/4/1 12:04
29934,109580542,25,ios,applepay,2019/11/10 2:47,2019/11/12 9:40
29935,66064030,68,ios,applepay,2019/11/11 12:34,2019/11/12 9:41
29937,110933230,248,ios,applepay,2019/11/11 23:17,2019/11/12 9:43
29938,15985844,248,ios,applepay,2019/11/11 11:44,2019/11/12 9:43
29939,69540419,248,ios,applepay,2019/11/12 0:57,2019/11/12 9:44
29940,107145207,248,ios,applepay,2019/11/11 22:32,2019/11/12 9:44
29941,66228601,25,ios,applepay,2019/10/29 13:16,2019/11/12 9:45
29945,73996855,248,ios,applepay,2019/11/12 10:14,2020/4/1 12:04
29948,109622890,25,android,wxpay,2019/12/12 13:51,2019/12/12 13:52
29949,103086824,25,ios,applepay,2020/1/13 11:51,2020/4/1 12:05
29957,115708764,68,ios,applepay,2019/11/12 11:05,2020/4/1 12:04
29958,52539072,25,ios,applepay,2019/11/12 11:17,2020/4/1 12:04
29959,52539072,248,ios,applepay,2020/2/18 10:38,2020/4/1 12:05
29962,118217082,68,android,wxpay,2020/5/18 9:48,2020/5/18 9:49
29963,43531690,248,ios,applepay,2019/12/9 0:35,2020/4/1 12:05
29967,12934979,248,ios,applepay,2019/11/12 12:07,2020/4/1 12:04
29968,71997774,248,ios,applepay,2019/11/12 12:10,2020/4/1 12:04
29969,14708891,248,ios,applepay,2019/11/12 12:15,2020/4/1 12:04
29972,58707691,248,ios,applepay,2019/11/12 12:33,2020/4/1 12:04
29973,108097567,248,ios,applepay,2019/11/12 12:36,2020/4/1 12:04
29975,116291752,68,android,wxpay,2019/11/12 12:58,2019/11/12 12:59
29977,114404427,25,android,wxpay,2019/11/12 13:11,2019/11/12 13:12
29979,118234068,248,ios,applepay,2019/11/12 13:19,2020/4/1 12:04
29980,116294258,248,ios,applepay,2019/11/12 13:20,2020/4/1 12:04
29984,118016953,248,ios,applepay,2019/11/12 13:25,2020/4/1 12:04
29986,117371888,68,ios,applepay,2019/11/12 13:30,2020/4/1 12:04
29991,85657664,248,ios,applepay,2019/11/12 13:58,2020/4/1 12:04
29995,88527006,248,ios,applepay,2019/11/12 14:38,2020/4/1 12:04
29996,115913214,248,android,alipay,2019/11/12 14:45,2019/11/12 14:46
29997,118235927,25,ios,applepay,2020/2/1 13:58,2020/4/1 12:05
29999,48895283,248,ios,applepay,2019/11/12 15:13,2020/4/1 12:04
30000,33044961,248,ios,applepay,2019/11/12 4:24,2019/11/12 15:16
30002,97552807,248,android,alipay,2019/11/12 15:37,2019/11/12 15:38
30006,69948580,25,ios,applepay,2019/11/12 15:59,2020/4/1 12:04
30007,118239394,248,ios,applepay,2020/1/20 12:08,2020/4/1 12:05
30008,118239574,25,android,wxpay,2020/2/26 21:59,2020/2/26 22:00
30009,117226145,248,android,alipay,2019/11/12 16:16,2019/11/12 16:17
30010,20150208,248,ios,applepay,2019/11/12 16:19,2020/4/1 12:04
30011,117658059,68,ios,applepay,2020/1/7 15:38,2020/4/1 12:05
30012,29856143,248,ios,applepay,2019/11/12 16:25,2020/4/1 12:04
30013,118188268,68,ios,applepay,2019/11/12 16:30,2020/4/1 12:04
30014,26202205,248,ios,applepay,2019/11/12 16:42,2020/4/1 12:04
30015,22445291,25,ios,applepay,2019/11/12 15:44,2019/11/12 16:44
30016,117706352,248,ios,applepay,2019/11/11 22:50,2019/11/12 16:46
30017,22520191,248,ios,applepay,2019/11/12 16:47,2019/11/12 16:49
30019,53281262,25,ios,applepay,2019/11/12 16:54,2020/4/1 12:04
30020,54467481,25,android,wxpay,2020/4/14 8:10,2020/4/14 8:11
30022,73114315,248,ios,applepay,2019/11/10 11:47,2019/11/12 17:20
30024,60303779,248,android,wxpay,2019/11/12 17:35,2019/11/12 17:36
30027,115664187,248,ios,applepay,2019/11/12 17:42,2020/4/1 12:04
30028,78187598,68,ios,applepay,2019/11/11 22:44,2019/11/12 17:42
30030,118242721,25,ios,applepay,2019/11/12 17:45,2020/4/1 12:04
30033,15404440,248,ios,applepay,2019/11/12 17:51,2020/4/1 12:04
30035,118241679,248,ios,applepay,2019/11/12 18:04,2020/4/1 12:04
30036,103359675,248,ios,applepay,2019/11/12 18:04,2020/4/1 12:04
30037,56183213,25,ios,applepay,2019/11/12 18:15,2020/4/1 12:04
30038,118243561,248,ios,applepay,2019/11/12 18:19,2020/4/1 12:04
30039,70903170,25,ios,applepay,2019/11/12 18:42,2020/4/1 12:04
30040,118232849,25,android,wxpay,2019/11/12 18:43,2019/11/12 18:44
30043,37119562,248,android,wxpay,2019/11/12 18:59,2019/11/12 19:00
30045,118245479,248,ios,applepay,2019/11/12 19:12,2020/4/1 12:04
30046,35185937,25,android,wxpay,2019/11/12 19:20,2019/11/12 19:21
30048,118232833,248,android,wxpay,2019/11/12 19:28,2019/11/12 19:29
30050,95293036,25,android,wxpay,2019/12/18 19:50,2019/12/18 19:51
30051,84439059,248,ios,applepay,2019/11/12 19:42,2020/4/1 12:04
30052,117469158,248,ios,applepay,2019/11/12 19:45,2020/4/1 12:04
30053,29191670,248,ios,applepay,2019/11/12 19:51,2020/4/1 12:04
30055,91258024,248,ios,applepay,2020/2/4 8:47,2020/4/1 12:05
30056,48093157,25,ios,applepay,2020/4/13 20:14,2020/4/13 20:15
30059,82965345,25,android,wxpay,2019/11/12 20:05,2019/11/12 20:06
30060,99876743,248,ios,applepay,2019/11/12 20:11,2020/4/1 12:04
30063,104173772,25,android,wxpay,2019/11/12 20:28,2019/11/12 20:29
30068,11796388,68,ios,applepay,2019/11/12 20:38,2020/4/1 12:04
30073,57838318,25,ios,applepay,2019/11/12 21:01,2020/4/1 12:04
30074,72274198,25,ios,applepay,2019/11/12 21:04,2020/4/1 12:04
30076,118098429,25,ios,applepay,2019/11/12 21:05,2020/4/1 12:04
30077,45824163,68,ios,applepay,2019/11/12 21:08,2020/4/1 12:04
30083,55522447,248,ios,applepay,2019/11/12 21:38,2020/4/1 12:04
30084,106595435,25,ios,applepay,2019/11/12 21:41,2020/4/1 12:04
30085,63204858,248,android,alipay,2019/11/12 21:41,2019/11/12 21:42
30086,114764723,248,android,wxpay,2019/11/12 21:42,2019/11/12 21:43
30087,117664954,248,android,wxpay,2020/4/19 14:16,2020/4/19 14:17
30088,103252281,248,ios,applepay,2019/12/15 12:10,2020/4/1 12:05
30090,86455435,25,ios,applepay,2019/12/14 12:42,2020/4/1 12:05
30093,118242321,68,android,alipay,2019/11/12 21:58,2019/11/12 21:59
30100,118127614,68,ios,applepay,2019/12/12 20:29,2020/4/1 12:05
30102,98439633,248,android,wxpay,2019/11/12 22:21,2019/11/12 22:22
30109,118259276,25,android,wxpay,2019/11/12 22:30,2019/11/12 22:33
30113,54550015,248,ios,applepay,2019/11/12 22:37,2020/4/1 12:04
30117,60486430,248,android,wxpay,2019/11/12 22:44,2019/11/12 22:45
30118,118212749,25,android,wxpay,2019/11/12 22:46,2019/11/12 22:47
30120,81582884,68,ios,applepay,2019/12/26 2:01,2020/4/1 12:05
30121,107725269,68,android,wxpay,2019/11/12 22:57,2019/11/12 22:58
30123,114755921,25,ios,applepay,2020/1/1 16:33,2020/4/1 12:05
30124,28194527,248,android,alipay,2019/11/12 23:02,2019/11/12 23:03
30125,99020139,25,ios,applepay,2020/2/15 15:20,2020/4/1 12:05
30126,118239393,248,ios,applepay,2019/11/12 23:06,2020/4/1 12:04
30127,75180961,68,ios,applepay,2019/11/12 23:12,2020/4/1 12:04
30129,118260460,25,ios,applepay,2019/12/12 23:39,2020/4/1 12:05
30132,116772269,248,ios,applepay,2019/12/10 22:07,2020/4/1 12:05
30134,48161226,248,android,alipay,2019/11/12 23:26,2019/11/12 23:27
30135,53306224,248,ios,applepay,2019/11/12 23:27,2020/4/1 12:04
30136,70199897,25,ios,applepay,2019/11/12 23:29,2020/4/1 12:04
30140,118262828,25,android,wxpay,2019/11/12 23:29,2019/11/12 23:33
30141,75256595,68,ios,applepay,2019/11/12 23:37,2020/4/1 12:04
30142,65611091,25,ios,applepay,2019/11/12 23:38,2020/4/1 12:04
30143,99963982,25,android,alipay,2019/11/12 23:47,2019/11/12 23:48
30150,118264961,248,ios,applepay,2019/11/13 0:21,2020/4/1 12:04
30151,59246096,248,ios,applepay,2019/11/13 0:30,2020/4/1 12:04
30153,104623282,248,ios,applepay,2019/11/13 0:36,2020/4/1 12:04
30159,115819935,25,android,alipay,2019/11/13 1:40,2019/11/13 1:41
30162,65599690,25,android,alipay,2019/11/13 2:57,2019/11/13 2:58
30164,75041480,248,android,wxpay,2019/11/13 5:01,2019/11/13 5:02
30165,117452421,25,android,wxpay,2019/11/13 5:03,2019/11/13 5:04
30167,27687506,248,ios,applepay,2020/1/6 3:26,2020/4/1 12:05
30170,63665333,248,ios,applepay,2019/11/13 6:31,2020/4/1 12:04
30176,29205121,25,ios,applepay,2019/11/13 7:21,2020/4/1 12:04
30178,43034906,248,ios,applepay,2019/11/13 7:30,2020/4/1 12:04
30180,8055754,68,ios,applepay,2019/11/13 7:39,2020/4/1 12:04
30183,55611917,248,ios,wxpay,2019/11/13 7:46,2019/11/13 7:47
30185,110620199,25,android,alipay,2019/11/13 7:53,2019/11/13 7:54
30189,11098257,68,ios,applepay,2019/11/13 8:12,2020/4/1 12:04
30198,118257355,248,ios,applepay,2019/11/13 8:43,2020/4/1 12:04
30199,81319494,248,android,alipay,2019/11/13 8:48,2019/11/13 8:49
30207,77849433,248,android,wxpay,2019/11/13 9:10,2019/11/13 9:11
30208,118272396,25,ios,applepay,2019/11/13 9:18,2020/4/1 12:04
30209,118157420,248,ios,applepay,2019/11/13 9:25,2020/4/1 12:04
30211,100986955,248,android,wxpay,2019/11/13 9:27,2019/11/13 9:28
30212,106372999,25,ios,applepay,2019/11/13 9:37,2020/4/1 12:04
30214,52108720,248,ios,applepay,2019/11/13 9:42,2020/4/1 12:04
30216,118135604,25,ios,applepay,2019/11/11 21:52,2019/11/13 9:52
30217,82511206,248,ios,applepay,2019/11/13 10:04,2020/4/1 12:04
30218,20931396,248,ios,applepay,2019/11/13 10:06,2020/4/1 12:04
30220,100318418,248,ios,applepay,2019/11/13 10:08,2020/4/1 12:04
30223,118257076,25,ios,applepay,2019/11/13 10:12,2020/4/1 12:04
30226,32686260,248,android,wxpay,2019/11/13 10:26,2019/11/13 10:27
30227,66875346,248,ios,applepay,2019/11/13 10:29,2020/4/1 12:04
30228,66875346,248,ios,applepay,2019/11/13 10:33,2019/12/5 9:45
30229,118271281,68,ios,applepay,2019/11/13 10:07,2019/11/13 10:30
30230,118273370,25,ios,applepay,2019/11/13 9:52,2019/11/13 10:45
30234,43161435,248,android,wxpay,2019/11/13 10:58,2019/11/13 10:59
30235,68967489,248,ios,wxpay,2019/11/13 11:02,2019/11/13 11:03
30237,54701724,248,android,wxpay,2019/11/13 11:13,2019/11/13 11:14
30242,103652278,25,ios,applepay,2019/11/13 11:19,2020/4/1 12:04
30243,9812019,248,ios,applepay,2019/11/13 11:24,2020/4/1 12:04
30245,13960389,25,ios,applepay,2019/11/13 11:30,2020/4/1 12:04
30246,13960389,248,android,wxpay,2020/2/11 11:58,2020/2/11 11:59
30247,117848661,248,android,wxpay,2019/12/9 15:56,2019/12/9 15:57
30248,76067758,25,android,wxpay,2019/11/13 11:32,2019/11/13 11:33
30250,76067758,68,android,wxpay,2020/7/29 8:58,2020/7/29 8:59
30252,22798565,25,ios,applepay,2019/11/13 11:37,2020/4/1 12:04
30253,11078013,68,ios,applepay,2019/11/13 11:35,2020/4/1 12:04
30256,109527194,248,android,wxpay,2019/11/13 12:05,2019/11/13 12:06
30258,34104610,248,android,alipay,2019/11/13 12:15,2019/11/13 12:16
30260,32712721,248,ios,applepay,2019/11/13 12:25,2020/4/1 12:04
30263,115068567,248,ios,applepay,2019/11/13 12:58,2020/4/1 12:04
30268,66912492,248,ios,applepay,2019/11/13 12:47,2019/11/13 13:42
30270,65530628,68,android,alipay,2019/11/13 14:15,2019/11/13 14:16
30273,110000455,248,android,wxpay,2019/11/13 14:32,2019/11/13 14:33
30276,118278654,248,ios,applepay,2019/12/14 11:38,2020/4/1 12:05
30279,118283120,25,ios,applepay,2019/11/13 15:14,2020/4/1 12:04
30280,78163147,68,android,alipay,2019/11/13 15:16,2019/11/13 15:17
30281,103472073,25,android,wxpay,2019/11/13 15:19,2019/11/13 15:20
30282,63031756,248,ios,wxpay,2019/11/13 15:19,2019/11/13 15:20
30283,118271852,248,ios,applepay,2019/11/13 15:18,2020/4/1 12:04
30284,32304234,248,ios,applepay,2019/11/13 15:46,2020/4/1 12:04
30290,107773850,248,ios,applepay,2019/11/13 16:39,2020/4/1 12:04
30291,17498152,68,ios,applepay,2019/11/13 16:39,2020/4/1 12:04
30297,118241565,25,ios,applepay,2019/11/12 17:10,2019/11/13 17:04
30298,28303036,25,ios,applepay,2019/11/13 17:10,2020/4/1 12:04
30301,102272526,248,ios,applepay,2019/11/13 17:47,2020/4/1 12:04
30302,25606788,25,ios,applepay,2019/11/13 17:49,2020/4/1 12:04
30304,71616280,248,android,wxpay,2019/11/13 18:02,2019/11/13 18:03
30305,98255131,248,ios,applepay,2019/12/16 18:06,2020/4/1 12:05
30307,25587232,25,ios,applepay,2020/1/8 13:54,2020/4/1 12:05
30308,110374093,248,ios,applepay,2019/11/13 18:27,2020/4/1 12:04
30309,84691009,248,ios,applepay,2019/11/13 18:38,2020/4/1 12:04
30311,101072578,68,android,wxpay,2019/11/13 18:40,2019/11/13 18:41
30313,99920636,248,ios,applepay,2019/12/15 20:42,2020/4/1 12:05
30315,115728526,68,ios,applepay,2019/11/13 19:17,2020/4/1 12:04
30317,118196348,68,android,wxpay,2019/11/13 19:20,2019/11/13 19:21
30318,116748774,248,ios,applepay,2019/11/13 19:24,2020/4/1 12:04
30319,118292265,25,ios,applepay,2019/11/13 19:32,2020/4/1 12:04
30320,49033685,25,ios,applepay,2019/11/13 19:34,2020/4/1 12:04
30323,37726068,25,ios,applepay,2019/11/13 19:40,2020/4/1 12:04
30324,88589021,25,ios,applepay,2019/11/13 19:44,2020/4/1 12:04
30328,118283053,25,ios,applepay,2019/11/13 20:09,2020/4/1 12:04
30329,114636098,25,ios,applepay,2019/11/13 20:15,2020/4/1 12:04
30331,117581966,248,ios,applepay,2019/11/13 20:22,2020/4/1 12:04
30333,46141975,248,ios,applepay,2019/11/13 20:25,2020/4/1 12:04
30334,47241195,248,ios,applepay,2019/11/13 20:27,2020/4/1 12:04
30335,117913228,248,ios,applepay,2019/12/10 22:45,2020/4/1 12:05
30336,114832867,248,ios,applepay,2019/11/13 20:35,2020/4/1 12:04
30338,92349105,25,android,wxpay,2019/11/13 20:42,2019/11/13 20:43
30341,57518950,25,android,alipay,2019/11/13 20:53,2019/11/13 20:54
30343,65329118,248,android,wxpay,2019/11/13 20:56,2019/11/13 20:57
30344,98348878,248,ios,applepay,2019/11/13 21:01,2020/4/1 12:04
30345,106603785,25,ios,applepay,2019/11/13 21:14,2020/4/1 12:04
30346,106603785,25,ios,applepay,2020/2/24 19:55,2020/4/1 12:05
30348,62490871,248,ios,applepay,2019/10/30 18:20,2019/11/13 21:18
30349,104011743,25,android,wxpay,2019/11/13 21:20,2019/11/13 21:21
30351,94386606,25,ios,applepay,2019/11/13 21:27,2020/4/1 12:04
30353,88693222,248,ios,applepay,2019/11/13 21:28,2020/4/1 12:04
30354,99487851,248,ios,applepay,2019/12/10 21:08,2020/4/1 12:05
30359,118252451,25,ios,applepay,2019/11/13 21:53,2020/4/1 12:04
30360,66792660,25,ios,applepay,2019/11/13 21:59,2020/4/1 12:04
30361,36711640,25,ios,applepay,2019/11/13 21:59,2020/4/1 12:04
30368,117809081,25,ios,applepay,2019/11/13 22:15,2020/4/1 12:04
30369,71148822,25,ios,applepay,2019/11/13 22:21,2020/4/1 12:04
30370,115460276,248,ios,applepay,2019/11/13 22:22,2020/4/1 12:04
30377,87991811,25,ios,applepay,2019/11/13 22:30,2020/4/1 12:04
30378,118094443,25,ios,applepay,2019/11/13 22:32,2020/4/1 12:04
30379,117700207,25,android,wxpay,2019/11/13 22:34,2019/11/13 22:35
30380,79655814,25,ios,applepay,2019/11/13 22:35,2020/4/1 12:04
30381,31666245,68,ios,applepay,2019/11/13 22:38,2020/4/1 12:04
30384,118277182,25,ios,applepay,2020/3/9 17:33,2020/4/1 12:06
30385,118305274,68,ios,applepay,2020/1/1 18:12,2020/4/1 12:05
30387,20073917,248,ios,applepay,2019/11/13 23:02,2020/4/1 12:04
30391,26711700,25,ios,applepay,2019/11/13 23:12,2020/4/1 12:04
30394,118305379,68,ios,applepay,2019/11/13 23:25,2020/4/1 12:04
30396,118064536,25,ios,applepay,2019/11/13 23:31,2020/4/1 12:04
30399,118301236,25,ios,applepay,2019/11/13 23:42,2020/4/1 12:04
30401,19498663,68,ios,applepay,2019/11/13 23:46,2020/4/1 12:04
30402,118276529,248,ios,applepay,2019/11/13 23:53,2020/4/1 12:04
30404,36019263,248,ios,applepay,2019/11/14 0:03,2020/4/1 12:04
30406,33959045,25,ios,applepay,2019/11/14 0:52,2020/4/1 12:04
30407,78714917,25,ios,applepay,2019/12/14 21:58,2020/4/1 12:05
30408,78714917,25,ios,applepay,2020/3/13 23:29,2020/4/1 12:06
30412,29063631,25,ios,applepay,2019/11/14 2:31,2020/4/1 12:04
30413,29063631,248,ios,applepay,2020/3/17 2:10,2020/4/1 12:06
30414,28526171,248,android,wxpay,2019/11/14 2:45,2019/11/14 2:46
30415,118300185,25,ios,applepay,2020/1/20 7:19,2020/4/1 12:05
30416,50107089,248,ios,applepay,2019/11/14 3:17,2020/4/1 12:04
30417,11780513,248,ios,applepay,2019/11/14 4:57,2020/4/1 12:04
30418,25357900,248,ios,applepay,2019/11/14 6:05,2020/4/1 12:04
30420,86604034,68,android,wxpay,2019/11/14 6:49,2019/11/14 6:50
30424,118268626,248,ios,applepay,2019/11/14 7:19,2020/4/1 12:04
30427,83478771,248,ios,applepay,2019/11/14 7:31,2020/4/1 12:04
30428,54696337,248,ios,applepay,2019/11/14 7:34,2020/4/1 12:04
30429,82463586,68,android,wxpay,2019/11/14 7:46,2019/11/14 7:47
30430,118088026,248,android,wxpay,2019/11/14 7:48,2019/11/14 7:49
30431,118301796,248,ios,applepay,2019/11/14 7:59,2020/4/1 12:04
30434,118240820,248,ios,applepay,2019/11/14 8:15,2020/4/1 12:04
30435,50118383,248,ios,applepay,2019/11/14 8:15,2020/4/1 12:04
30438,107420011,248,ios,applepay,2019/11/14 8:23,2020/4/1 12:04
30439,27299885,248,ios,applepay,2019/11/14 8:25,2020/4/1 12:04
30445,17767891,25,android,wxpay,2019/11/14 8:43,2019/11/14 8:44
30446,69460862,248,ios,applepay,2019/11/14 8:46,2020/4/1 12:04
30449,106469368,248,android,wxpay,2019/11/14 9:09,2019/11/14 9:10
30450,116227036,248,ios,applepay,2019/11/14 9:19,2020/4/1 12:04
30452,117878652,25,android,alipay,2020/3/3 21:36,2020/3/3 21:37
30456,88213229,248,ios,applepay,2019/11/14 9:33,2020/4/1 12:04
30457,118315031,248,ios,applepay,2019/11/14 9:37,2020/4/1 12:04
30458,20920504,25,ios,applepay,2019/12/14 21:06,2019/12/15 12:05
30459,53525233,248,ios,applepay,2019/11/14 9:46,2020/4/1 12:04
30460,45853611,25,ios,applepay,2019/11/14 9:47,2020/4/1 12:04
30462,79648410,248,ios,applepay,2019/11/14 10:00,2020/4/1 12:04
30463,118095207,25,ios,applepay,2019/11/14 10:03,2020/4/1 12:04
30466,40842126,248,ios,applepay,2019/11/14 10:13,2020/4/1 12:04
30467,117707947,25,ios,applepay,2019/11/14 10:15,2020/4/1 12:04
30468,10625256,248,ios,applepay,2019/11/14 10:21,2020/4/1 12:04
30470,10376560,248,ios,applepay,2019/11/14 10:27,2020/4/1 12:04
30474,33774254,68,android,alipay,2020/3/22 9:03,2020/3/22 9:04
30475,107183407,25,ios,applepay,2019/11/14 10:33,2020/4/1 12:04
30476,107183407,25,ios,applepay,2019/11/14 10:39,2020/4/1 12:04
30477,107183407,25,ios,applepay,2019/11/14 10:44,2020/4/1 12:04
30478,107183407,68,ios,applepay,2020/2/14 7:28,2020/4/1 12:05
